Date,Open,High,Low,Close,Volume
2005-01-03,18.98239435472549,20.17855268528834,18.95721246844488,19.538923263549805,211284
2005-01-04,19.26443369863206,20.00227321664576,18.50896571045041,18.649986267089844,151836
2005-01-05,18.571925993131398,18.889222701097673,17.942370107868776,18.34025001525879,109800
2005-01-06,18.00532580628032,18.571926998245953,17.81645874229178,18.294921875,74268
2005-01-07,18.259667486277202,18.56940935055267,17.312813417341296,17.889488220214844,122616
2005-01-10,18.508971370508405,18.534153260230877,17.756020475711463,18.10353660583496,498432
2005-01-11,17.942369165203978,18.068280047453083,16.87212162279242,17.725801467895508,42588
2005-01-12,18.131238627251342,18.131238627251342,17.212085173702146,17.74846839904785,81024
2005-01-13,17.816458432232032,18.194192553635414,17.753503705959016,17.889488220214844,23760
2005-01-14,17.312814536963728,17.942371926996717,17.312814536963728,17.829051971435547,45420
2005-01-17,18.219373240777486,18.219373240777486,17.627588813111807,17.793792724609375,53964
2005-01-18,18.005322261186304,18.005322261186304,17.564633492608447,17.740909576416016,44424
2005-01-19,18.10101947354633,18.131238896692693,17.627592411156957,17.965036392211914,50160
2005-01-20,17.690544971188867,18.257146071059054,17.171790320906663,17.793792724609375,260100
2005-01-24,18.50897081400574,21.304203717395342,18.196710203447097,18.216856002807617,81372
2005-01-25,18.448417802367292,18.95733920082054,18.16342181923347,18.19395637512207,55464
2005-01-27,18.94206837977698,18.94206837977698,17.939492358860218,18.099802017211914,36012
2005-01-28,18.130336966632143,18.318637466628346,17.65449395603659,17.934402465820312,67464
2005-01-31,17.812262223972617,18.130339323140067,17.52726628465156,17.769004821777344,66624
2005-02-01,17.176112928950218,18.13034142500301,17.176112928950218,17.730836868286133,72276
2005-02-02,18.00310918286921,18.125251764454536,17.57052639389506,17.73847007751465,181896
2005-02-03,18.066724983058897,18.09980468937852,17.6290518864425,17.802085876464844,311196
2005-02-04,17.81227014269731,17.87588588201957,17.685040120090402,17.789369583129883,130260
2005-02-07,17.812265396118164,18.130342551931246,17.685035407415263,17.812265396118164,331812
2005-02-08,17.81226433280414,17.81226433280414,17.634142941668035,17.72574806213379,70956
2005-02-09,17.24735639776542,17.875875036337582,17.24735639776542,17.72319793701172,63744
2005-02-10,17.81226747695904,17.81226747695904,17.50182574408456,17.6494140625,68412
2005-02-11,17.514543983175415,17.81226278283828,17.501821131775447,17.735925674438477,52296
2005-02-14,17.748645894854555,17.939491549637935,17.303338881681064,17.48909568786621,437580
2005-02-15,17.496730459538842,17.583246713667194,17.18374368838951,17.260082244873047,21204
2005-02-16,17.49418412086262,17.621414069016726,17.048877118268095,17.18374252319336,45156
2005-02-17,16.71808230871177,17.176112260190948,16.71808230871177,16.972543716430664,35436
2005-02-18,17.277894787151798,17.674854135413394,16.229516164645062,17.394947052001953,37884
2005-02-21,17.176117025430646,17.81226853716235,17.176117025430646,17.45093536376953,47304
2005-02-22,17.183747152127943,17.68249083817736,17.183747152127943,17.392404556274414,145404
2005-02-23,17.463649505750688,17.55271236938412,17.303339845699004,17.364410400390625,27396
2005-02-24,16.73843958562416,17.45601981252118,16.73843958562416,17.267719268798828,34944
2005-02-25,17.463658586509013,17.463658586509013,16.929291319106074,17.24991226196289,44016
2005-02-28,17.807180927985254,17.807180927985254,17.224465951174317,17.5679874420166,49932
2005-03-01,17.718119063414992,17.939500836465136,17.57307733904167,17.865707397460938,94452
2005-03-02,17.812265396118164,17.939496840858286,17.685035407415263,17.812265396118164,428616
2005-03-03,17.685036556340897,17.875882279812334,17.657045694921106,17.81481170654297,31032
2005-03-04,17.875867064059108,18.15577398396583,17.781716859079843,18.06416893005371,43320
2005-03-07,18.066726829561187,18.443329401607926,17.65704454781393,17.812265396118164,60744
2005-03-08,17.93948844684818,18.34662538502506,17.93948844684818,18.2906436920166,222684
2005-03-09,18.13033978322102,18.57564540369652,18.13033978322102,18.433147430419922,72420
2005-03-10,18.44840790007024,18.6392535040573,18.13287607437429,18.575637817382812,29976
2005-03-11,18.45604594208454,18.575641886712912,18.44841194152832,18.44841194152832,34884
2005-03-14,18.448414963647323,18.473862121682238,18.015832205534327,18.4560489654541,42600
2005-03-15,18.44841194152832,18.512027642138978,18.130336350548486,18.44841194152832,152760
2005-03-16,18.44841194152832,18.527295643251414,18.206674900073928,18.44841194152832,23952
