Date,Open,High,Low,Close,Volume
2007-08-21,91.11657276265134,94.04784237853816,80.59225488860493,81.43984985351562,68758562
2007-08-22,83.09972943909706,84.90087037573674,80.6275763303245,81.51049041748047,9035617
2007-08-23,82.64062863676347,87.05518690707724,81.58113161096102,82.25214385986328,10991874
2007-08-24,82.95844833991062,84.19452780297699,82.49933184371912,83.24098205566406,2850773
2007-08-27,85.2187064881092,88.18528836813887,83.73541238046293,87.83212280273438,5506981
2007-08-28,88.99756287375423,88.99756287375423,85.71312846277176,86.20755767822266,2921100
2007-08-29,83.66479236648934,86.2428962903328,83.34693951151613,85.57188415527344,1921540
2007-08-30,86.94923477941558,86.94923477941558,85.35998937767323,85.74847412109375,2327326
2007-08-31,86.17226780441527,89.13885022000504,85.32466649326844,88.07935333251953,5906885
2007-09-03,88.29125088990911,95.91961796717816,88.14998717931662,94.96607208251952,10284953
2007-09-04,97.2616524381624,97.2616524381624,92.91772002570416,93.65937042236328,3297286
2007-09-05,95.3545570003422,95.3545570003422,91.6110050600102,91.64632415771484,1704549
2007-09-06,91.82291241398812,94.50696760531623,90.4102497863635,93.8006362915039,2128126
2007-09-07,93.87126148035472,94.25974620943096,92.42328619116824,93.4474639892578,2144208
2007-09-10,92.52923386783354,95.0013868674781,92.1760682485609,94.68354034423828,1810524
2007-09-11,95.42518379623787,97.26164373886972,94.78949075340428,96.30809783935548,2779364
2007-09-12,97.47354141194111,98.81556563101076,96.62594016618478,97.8973388671875,3316154
2007-09-13,97.57948381629323,100.334170380694,97.54417105805884,98.25049591064452,2373553
2007-09-14,98.70962104752718,99.69848606369996,95.42518580616132,96.02556610107422,1229361
2007-09-17,96.06088901586864,96.97911587539072,94.78949651762328,95.56645965576172,483285
2007-09-18,98.88619475192276,98.88619475192276,94.8247967773776,96.9791030883789,815666
2007-09-19,98.74493253758982,99.59252743743806,98.17986504751534,98.85088348388672,1679631
2007-09-20,99.23935392265156,100.65201619987222,97.47353241138867,99.45125579833984,1478604
2007-09-21,99.59252444012544,102.7710083865292,98.88619326642164,101.95873260498048,2769416
2007-09-24,102.34722001480442,106.65583928898248,99.76911607063968,104.74874114990234,3146805
2007-09-25,104.57216008766528,105.52570600550196,100.29886617328654,101.74684143066406,1061055
2007-09-26,103.12417506926808,104.36025463638536,101.04050061880427,102.02936553955078,629669
2007-09-27,102.41783718828334,103.6892294301336,100.05163548833396,100.65201568603516,1670373
2007-09-28,101.00520468686568,105.87887924562143,101.00520468686568,105.06659698486328,1608415
2007-10-01,105.41973936264824,105.94948771986068,102.48847018761649,103.1948013305664,1091725
2007-10-03,104.88999922411423,104.88999922411423,98.88619670913673,100.12227630615234,1322027
2007-10-04,100.29886114932704,101.04050512148945,97.47354263384575,98.39176940917967,1083382
2007-10-05,98.70960383416896,98.74492292458405,93.94188140285354,95.1073226928711,604416
2007-10-08,96.27278199149326,96.27278199149326,87.3730284094599,88.07935333251953,971117
2007-10-09,86.52543403428126,92.56456297589308,86.17227471207384,91.92886352539062,3378701
2007-10-10,93.0942943841994,94.96607341985934,89.70391460012549,91.61100006103516,1941636
2007-10-11,92.42327944726718,93.5887272141919,90.55150680356245,91.22251892089844,793287
2007-10-12,91.22252489795426,93.23556771712391,87.09049463907762,88.07935333251953,1700448
2007-10-15,88.99758879722927,92.35265602551236,88.99758879722927,91.89353942871094,793452
2007-10-16,91.11657486392308,93.76531710943256,91.11657486392308,92.42328643798828,1225923
2007-10-17,81.86363153167896,90.26896037074673,81.86363153167896,89.73921203613281,1143945
2007-10-18,90.41024355044908,93.12961765400875,86.17226863041236,87.3023910522461,1038773
2007-10-19,88.99758662542943,88.99758662542943,84.22985696042026,86.63137817382812,1248642
2007-10-22,85.53656037710309,87.33770111562957,84.05326614088615,86.3841552734375,328671
2007-10-23,86.87859614916809,91.116577530758,86.87859614916809,90.51619720458984,764098
2007-10-24,91.82290409165708,93.0942965401284,89.1741682401925,90.83404541015624,926191
2007-10-25,91.43443098849002,91.75227753515696,87.65555985080108,88.46784210205078,1225910
2007-10-26,89.17417057337369,94.64822523197633,88.36188834780467,91.82290649414062,3232231
2007-10-29,93.23557410480936,94.08316913876196,91.18721204828208,91.85823059082033,790725
2007-10-30,91.8228947423561,96.41404106328972,91.50504824641702,93.41213989257812,3019568
2007-10-31,91.92883915261508,96.20213233863906,90.4455450515464,91.01061248779295,2984219
2007-11-01,92.28202426645106,93.94190150108486,86.7020122438861,88.14999389648438,2114443
2007-11-02,86.20757525043169,89.63327403974883,85.46593127608159,89.17416381835938,1205560
2007-11-05,89.06821635514049,92.77644904255514,89.06821635514049,90.23365783691406,1212086
2007-11-06,90.05707054633571,92.52922977180816,89.77454313163544,90.97530364990234,1800257
2007-11-07,91.82290175942336,92.10543551921774,88.99758316727123,89.3154296875,410513
2007-11-08,87.58491752339046,90.16302135783656,87.58491752339046,89.10353088378906,453620
2007-11-12,86.10161986972909,88.36187710655722,86.10161986972909,87.5142822265625,275733
2007-11-13,87.65554496212924,92.7058077639414,87.58491311211864,90.339599609375,1113312
2007-11-14,92.28201082338046,94.25973431059712,91.29314591214047,93.5887222290039,2220706
2007-11-15,92.21138909718556,99.3100017077974,92.21138909718556,95.42518615722656,2129111
2007-11-16,94.6482196449782,98.60366691151454,94.6482196449782,96.23746490478516,1047129
2007-11-19,98.81554612494055,101.1111157489878,97.96795138176196,99.55718994140624,2156959
2007-11-20,98.88618748569512,101.00518088293354,94.78947705412146,95.77833557128906,1137362
2007-11-21,95.35455158342953,96.76721404713749,88.29125193541724,89.3154296875,1037917
2007-11-22,89.70391378789368,91.64631832699304,85.88973023008256,89.0682144165039,2023403
2007-11-23,90.41024751567696,90.41024751567696,86.17227240977043,86.8432846069336,1528769
2007-11-26,88.9975786349335,89.20947419254031,87.37302068556072,87.65554809570312,1028266
2007-11-27,87.58491499816382,88.39719712893552,86.45478636786831,87.16111755371094,3327691
2007-11-28,88.29125287137937,92.5292339721657,87.7615044418731,88.96226501464844,3081368
2007-11-29,93.1649189121107,95.91961177288154,91.46972915341787,93.41213989257812,4162457
2007-11-30,94.5069627395918,97.2263305554442,94.5069627395918,95.56645965576172,1960983
2007-12-03,96.41405226381372,98.3917759904641,95.0367088410525,95.49581909179688,1443131
2007-12-04,96.060883725296,96.76721496384128,94.29505562893284,94.68354034423828,716065
2007-12-05,95.70771815774474,97.33227620611846,94.7188531561942,96.55531311035156,1283640
2007-12-06,98.1798549444637,100.29884831129591,96.13149975806948,97.33226013183594,2362984
2007-12-07,98.42708519972156,100.9698763766446,97.15569277889192,99.62784576416016,3471440
2007-12-10,101.7115266808806,102.38254519637847,99.27469264028132,100.15760040283205,1589904
2007-12-11,100.15760517032226,102.41786283421077,100.15760517032226,101.64089965820312,2162856
2007-12-12,100.65202854353495,103.83051272181824,99.09810238212856,102.98291778564452,2024033
2007-12-13,102.9829274490268,102.9829274490268,99.73380477512848,100.40482330322266,1009254
2007-12-14,100.2988620249545,101.64088627256356,99.73379451576692,100.93455505371094,1119888
2007-12-17,100.29886532351524,100.61671184834655,93.3061974303787,94.5069580078125,722291
2007-12-18,95.00138760065803,95.99025260930584,92.88240020393266,95.35455322265624,598519
2007-12-19,96.76721665766124,97.26164599919193,92.03480614594092,93.1296157836914,709088
2007-12-20,94.5775903061398,94.5775903061398,92.17606914006994,92.45860290527344,569111
2007-12-24,94.64823133397287,95.21329891912856,92.88240938470662,93.8006362915039,773113
2007-12-26,94.64823216485914,95.7077291448786,94.01253904505911,95.31924438476562,688306
2007-12-27,95.84897341397406,95.9902434504525,91.15188249304306,92.98834228515624,2120371
2007-12-28,92.5645467198772,95.95492629977252,92.5645467198772,95.17796325683594,458298
2007-12-31,95.70771849905064,97.22632559994808,95.35455287832772,95.9549331665039,465543
2008-01-01,96.060884537658,101.35835620101912,95.70771891539874,100.05165100097656,1211639
2008-01-02,101.71152306932989,105.91419149159576,98.95683625017152,104.28962707519533,3200934
2008-01-03,103.68923511118616,105.17252930891144,101.04049954506024,101.95873260498048,1750943
2008-01-04,103.75987659223192,103.75987659223192,100.29885879937036,100.72265625,1062789
2008-01-07,99.23936799403394,102.98291975831788,98.9568342314761,100.82861328125,986824
2008-01-08,101.64088907833826,102.2059566031244,95.74303717568996,98.00328826904295,962972
2008-01-09,97.47355092704451,98.88620713734431,95.84898646554032,97.1910171508789,800737
2008-01-10,98.10924654691978,98.5330440545192,93.94190333298144,94.43633270263672,444981
2008-01-11,96.76721496384128,96.76721496384128,93.02366320070968,94.68354034423828,352718
2008-01-14,95.35455240822252,96.90847859763686,93.3415096470791,96.13151550292967,302530
2008-01-15,96.94379877977656,97.65013002565372,95.354553476553,96.2021484375,538205
2008-01-16,94.57758085701737,96.76720623186992,92.59985736871252,95.03669738769533,610097
2008-01-17,95.24859992051918,98.92151976463418,95.17796806491386,96.23746490478516,1056892
2008-01-18,94.75416519174824,97.36758804693628,90.05706787109375,90.05706787109375,987055
2008-01-21,90.97531295326888,90.97531295326888,70.63300758088718,76.4602279663086,1264056
2008-01-22,70.6329985114577,74.87097930908203,70.6329985114577,74.87097930908203,2571854
2008-01-23,76.91935520904008,77.66099935399379,70.63301735498987,74.55314636230469,1474194
2008-01-24,78.04947788192335,79.81529984807233,70.63301168651554,72.15161895751953,1323347
2008-01-25,75.57730785644145,77.27250405950122,72.04565807502388,76.3542709350586,1752765
2008-01-28,75.47136654802081,80.45099175430775,70.98617068562778,79.81529235839844,1233261
2008-01-29,80.83947124732727,83.1703606171509,75.68326315703183,78.01415252685547,1438006
2008-01-30,77.83756288008061,78.36731128154196,73.81148389834334,74.34123229980469,587557
2008-01-31,75.7185699697271,77.34312781204795,70.63299456385776,75.50666809082031,2545071
2008-02-01,75.04757126912865,77.27250971733517,74.16465717531203,76.63681030273438,542112
2008-02-04,79.10897105228517,81.86365166632781,77.76694034080028,80.80416107177734,1062488
2008-02-05,81.93428828529092,81.93428828529092,79.10896952879293,80.91011047363281,375990
2008-02-06,77.51971058644327,81.65174020706846,76.28363107530711,80.98072814941406,687861
2008-02-07,80.5216327968223,82.56998859966907,75.57731978815261,76.14238739013672,631263
2008-02-08,76.70744281391444,77.69630787443067,73.42300742526533,75.01225280761719,463485
2008-02-11,72.39882259761747,75.5066748653355,70.63300090110329,71.51591491699219,376020
2008-02-12,72.11630024867954,73.38769271974783,69.99730646163498,70.59768676757812,639663
2008-02-13,72.04565223224337,72.75198339829737,70.27983065237159,70.88021087646484,201821
2008-02-14,72.8932601764068,74.48249911179397,72.68135827288114,74.12933349609375,254307
2008-02-15,73.45832652342328,75.47136940734946,72.11630215764866,75.01225280761719,404101
2008-02-18,75.9304655961149,76.60148398987559,74.23527590406549,74.48249053955078,278165
2008-02-19,75.54200067259002,76.28364471067954,73.52895780454101,74.7650375366211,375054
2008-02-20,75.43603923103169,75.43603923103169,72.04565338106806,72.39881896972656,507804
2008-02-21,74.02337530231016,74.02337530231016,71.79843720928497,72.50476837158203,211662
2008-02-22,72.04566024667973,72.57540868015,71.33933533731661,71.72781372070312,188590
2008-02-25,72.75199101097975,73.45832225094341,70.98616924633447,71.9043960571289,140571
2008-02-26,72.75198082889317,73.1051463994473,72.1162878701061,72.3635025024414,179811
2008-02-27,73.45831106314311,74.02337216789616,72.15159973527702,72.71666717529297,1064048
2008-02-28,72.43413487683928,73.38768065722492,70.56236240748572,71.1627426147461,1227086
2008-02-29,71.16274777838726,73.45831783500743,68.19615928298145,73.06983947753906,1107472
2008-03-03,70.70363711963638,71.33933651736886,68.19616496089165,68.47869873046875,383540
2008-03-04,69.1497096337198,69.22034149101499,63.60501697471934,65.15894317626953,550673
2008-03-05,64.62919927889877,64.91173306316982,61.62729761872004,62.121726989746094,907542
2008-03-07,61.45071096571257,61.45071096571257,56.50640489306348,56.96551513671875,837839
2008-03-10,56.15323457925044,58.51943646356925,53.53981171020679,55.87070083618164,1541890
2008-03-11,55.764745701843545,59.11981226725496,53.85765416609171,58.51943206787109,719828
2008-03-12,60.391228658330114,61.45071934100508,57.42463954220467,57.81311798095703,1427538
2008-03-13,57.91907082232685,57.91907082232685,54.21083747491532,54.95248794555664,683330
2008-03-14,55.48221716908561,57.67184263147288,54.74057320704632,56.9301986694336,548987
2008-03-17,55.6588029333522,56.50640422329432,50.89107972947115,53.43386459350586,703984
2008-03-18,52.62158101129618,56.68298212577905,51.84461798090084,53.751712799072266,720324
2008-03-19,57.49525653827137,57.56588838747848,54.88184010602939,55.729434967041016,712687
2008-03-24,55.941334813435525,56.43576413114252,53.08070035388201,55.5528564453125,439523
2008-03-25,56.50640072945658,63.18121533628626,54.281456191916526,62.439571380615234,1070553
2008-03-26,62.15704391100739,64.87641802691384,60.21463925844347,63.85223388671875,793287
2008-03-27,64.20539488767193,64.5938795913093,60.17931581825578,62.72210693359375,2705919
2008-03-28,62.086412051230106,64.45261419772187,61.02691514877844,63.85223388671875,506525
2008-03-31,63.81691756778239,63.81691756778239,58.8372925402094,61.38007736206055,671173
2008-04-01,61.5213518240216,62.86337618709695,60.74438234822316,61.62729644775391,311661
2008-04-02,62.86336526161354,64.62918681851576,62.51019968318047,64.31134033203125,657585
2008-04-03,64.9823664645253,66.395029084075,62.58084507950241,62.969329833984375,526923
2008-04-04,62.510215540739104,63.56971254481096,60.81502540243592,61.23882293701172,167777
2008-04-07,62.1570450143545,62.86337629519367,61.09754809309575,62.05109405517578,111964
2008-04-08,64.55855675933725,64.55855675933725,61.66260653823092,62.15703582763672,161697
2008-04-09,62.1570341047474,64.8057696077323,61.52134113177837,64.31134033203125,319055
2008-04-10,64.73513617640741,65.3002036221904,62.93399557159219,63.42842483520508,198004
2008-04-11,63.81691934780402,65.30021370288873,63.21653905351545,64.98236083984375,819780
2008-04-15,65.61806778013468,65.61806778013468,63.95819042191917,64.13477325439453,132699
2008-04-16,64.77046260690813,66.96008178545908,64.55856070691226,66.46565246582031,613599
2008-04-17,67.45451026908478,69.22033179517828,67.1366574528828,67.7370376586914,441030
2008-04-21,68.16083288585087,68.8671640076731,64.27602438635428,67.59577178955078,378375
2008-04-22,67.66642660436142,69.07908932754074,67.4545309970435,68.01959228515625,292684
2008-04-23,68.86717994220275,69.85604500861062,66.3950267790795,66.99540710449219,487770
2008-04-24,66.57160095683804,69.39691939575306,66.39501815845189,68.37274169921875,1453074
2008-04-25,66.39502726089172,68.0195854276054,66.18312533967222,66.8188247680664,725808
2008-04-28,67.1366728832877,67.56047040036447,65.97123129514272,66.71287536621094,1080015
2008-04-29,66.74819280530092,66.8541437657507,64.69983713450529,66.39502716064453,1500052
2008-04-30,66.46564998419247,67.41919582804395,65.26488948975185,65.47679138183594,345122
